"d34_mid","d34_uime","n8","address","description","latitude","longitude"
20437898,"Kulturni dom v Podbočju",606055,"Podbočje 1, 8312 Podbočje","","45.8642555","15.4629958"
20438258,"Gasilski dom Malo Mraševo",606056,"Malo Mraševo 35, 8312 Podbočje","","45.8710424","15.4469986"
20438185,"Vaški dom Veliko Mraševo",606057,,"","45.876886","15.478436"
20437901,"Pri Kodrič Jožetu ",606058,"Brezje v Podbočju 2, 8312 Podbočje ","","45.83711","15.4936881"
20473495,"Pri Burja Boštjanu",606059,"Šutna 26, 1241 Kamnik","","46.223876","14.6089675"
20552298,"Kulturni dom Blanca",607001,"Blanca 25, 8283 Blanca","","45.992669","15.389383"
20552301,"Gasilski dom Poklek",607002,"Poklek nad Blanco 2, 8283 Blanca","","46.0149269","15.3911253"
20552310,"TVD Partizan Boštanj",607003,"Boštanj 31, 8294 Boštanj","","46.0122895","15.2818497"
20552328,"Večnamenski dom Kompolje",607004,,"","45.817531","14.716108"
20552336,"Večnamenski dom Šmarčna",607005,,"","46.044083","15.247433"
20552344,"Gostišče Dolinšek",607006,"Vrh pri Boštanju 23, 8294 Boštanj","","46.003597","15.250473"
20552352,"Večnamenski objekt Log",607007,,"","46.187466","14.837765"
20555211,"Zavetišče pod Svetim Rokom",607008,"Taborniška ulica 14,  8290 Sevnica","","46.0175893","15.3031184"
20552387,"Pod vaškim kozolcem Jablanica",607009,"Jablanica 29 a, 8294 Boštanj","","46.0175764","15.2331447"
20552395,"Železniška postaja ",607010,"Jelovec 5, 8294 Boštanj","","45.989341","15.239808"
20552409,"Jože Mervič",607011,"Konjsko 10, 8294 Boštanj","","45.9947666","15.2962871"
20552417,"Kulturni dom Lukovec",607012,"Lukovec 28, 8294 Boštanj","","45.9963718","15.3108537"
20552719,"Občina Sevnica (sejna soba)",607013,"Glavni trg 19a, 8290 Sevnica","","46.00572409999999","15.3155368"
20552425,"Osnovna šola Krmelj",607014,"Krmelj 104, 8296 Krmelj","","45.9905871","15.1851366"
20552433,"Gasilski dom Breg",607015,"Šentjur na Polju 18 A, 1434 Loka pri Zidanem Mostu","","46.0421241","15.2371776"
20552441,"Gasilski dom Loka pri Zidanem Mostu",607016,"Loka pri Zidanem Mostu 40, 1434 Loka pri Zidanem Mostu","","46.0558858","15.2083382"
20552468,"Gasilski dom Primož",607018,"Primož 6, 8293 Studenec","","45.9697239","15.2935367"
20552476,"Gostilna Kregl",607019,"Gornje Brezovo 3, 8290 Sevnica","","46.0038455","15.3334269"
20552484,"Stanislav Možič",607020,"Ledina 80, 8290 Sevnica","","46.041864","15.2801691"
20552492,"Ivan Jazbec",607021,"Drožanje 13, 8290 Sevnica","","46.0314082","15.3091536"
20552506,"Gasilski dom Orešje",607022,"Orešje 17, 8220 Šmarješke Toplice","","45.8880144","15.2695435"
20552514,"Gasilski dom Sevnica",607023,"Kvedrova cesta 25, 8290 Sevnica","","46.0055883","15.3074854"
20552522,"VVO Ciciban Sevnica",607024,"Naselje heroja Maroka 22, 8290 Sevnica","","46.0131352","15.3001858"
20552549,"Osnovna šola Sava Kladnika",607025,"Trg svobode 42, 8290 Sevnica","","46.0094958","15.3045706"
20552557,"Komunala Sevnica ",607026,"Naselje heroja Maroka 17, 8290 Sevnica","","46.0116209","15.2995647"
20552573,"Gasilski dom Studenec",607027,"Studenec 43, 8293 Studenec","","45.9704777","15.3480569"
20552581,"Marko Rupar",607028,"Zavratec 10, 8293 Studenec","","45.9598612","15.3403054"
